title,url,category
"
                                Acer Swift 5 (Intel® Core™ i7-1065G7 - 8GB RAM - 512GB SSD - NVIDIA GeForce MX250 2GB - 14"" FHD Touch Screen - Win 10) White                            ",https://2b.com.eg/en/acer-swift-5-intelr-coretm-i7-1065g7-8gb-ram-512gb-ssd-nvidia-geforce-mx250-2gb-14-fhd-touch-screen-win-10-white.html,Computers
"
                                SanDisk Cruzer Spark USB 2.0 - SDCZ61 - 32GB                            ",https://2b.com.eg/en/sandisk-cruzer-spark-usb-2-0-sdcz61-32gb.html,Computers
"
                                Western Digital My Passport - 4TB - Black                            ",https://2b.com.eg/en/western-digital-my-passport-4tb-black.html,Computers
"
                                TP-Link 300Mbps Wireless N USB VDSL/ADSL Modem Router - (TD-W9960)                            ",https://2b.com.eg/en/tp-link-300mbps-wireless-n-usb-vdsl-adsl-modem-router-td-w9960.html,Computers
"
                                SanDisk Ultra - Android MSDXC  80MB/s - Class 10 - 64GB                            ",https://2b.com.eg/en/sandisk-ultra-android-msdxc-64gb-80mb-s-class-10.html,Computers
"
                                TP-LINK - 300Mbps Wireless N Access Point (TL-WA801ND)                            ",https://2b.com.eg/en/tp-link-300mbps-wireless-n-access-point-tl-wa801nd.html,Computers
"
                                HP Laser Printer Wireless MFP 135W 4ZB83A                            ",https://2b.com.eg/en/hp-laser-mfp-135w-4zb83a.html,Computers
"
                                Acer SF514-54GT-56TU (Intel® Core™ i5-1035G1- 8GB - 512GBSSD - NVIDIA® GeForce® MX250  2GB - 14.0FHD TOUCH - Win10) White                             ",https://2b.com.eg/en/acer-sf514-54gt-56tu-intelr-coretm-i5-1035g1-8gb-512gbssd-nvidiar-geforcer-mx250-2gb-14-0fhd-touch-win10-white.html,Computers
"
                                TP-Link 300Mbps Mini Wireless N USB Adapter - (TL-WN823N)                            ",https://2b.com.eg/en/tp-link-300mbps-mini-wireless-n-usb-adapter-tl-wn823n.html,Computers
"
                                SanDisk Ultra Flair USB 3.0 - 64GB - SDCZ73-064G-G46                            ",https://2b.com.eg/en/sandisk-ultra-flair-usb-3-0-64gb-sdcz73-064g-g46.html,Computers
"
                                Tp -Link  AC750 Wi-Fi Range Extender,RE200                            ",https://2b.com.eg/en/ac750-wi-fi-range-extender-re200.html,Computers
"
                                TP-LINK- TL-WA901ND -Advanced 450M Wireless Access Point                            ",https://2b.com.eg/en/tp-link-tl-wa901nd-advanced-450m-wireless-access-point.html,Computers
"
                                HP Smart Tank 515 Wireless All-in -One                            ",https://2b.com.eg/en/hp-smart-tank-515-wireless-all-in-one.html,Computers
"
                                SanDisk Ultra Flair 128GB USB 3.0 Flash Drive - (SDCZ73-128G-G46) Black                            ",https://2b.com.eg/en/sandisk-ultra-flair-128gb-usb-3-0-flash-drive-sdcz73-128g-g46-black.html,Computers
"
                                SanDisk Ultra Flair USB 3.0 – 32GB - SDCZ73-032G-G46                            ",https://2b.com.eg/en/sandisk-ultra-flair-usb-3-0-32gb-sdcz73-032g-g46.html,Computers
"
                                TP-Link Wireless Gigabit VDSL/ADSL Modem Router Archer VR600 - (AC1600)                            ",https://2b.com.eg/en/tp-link-wireless-gigabit-vdsl-adsl-modem-router-archer-vr600-ac1600.html,Computers
"
                                SanDisk 64GB Ultra Dual Drive Go USB Type-C Flash Drive SDDDC3-064G-G46 - Black                             ",https://2b.com.eg/en/sandisk-64gb-ultra-dual-drive-go-usb-type-c-flash-drive-black-sdddc3-064g-g46.html,Computers
"
                                TP-Link AC750 Dual-Band Wi-Fi Router, 433Mbps at 5GHz + 300Mbps at 2.4GHz, 5 10/100M,Archer C20                            ",https://2b.com.eg/en/tp-link-ac750-dual-band-wi-fi-router-433mbps-at-5ghz-300mbps-at-2-4ghz-5-10-100m-archer-c20.html,Computers
"
                                Hikvision USB Flash Drive M200 STD - 64GB                            ",https://2b.com.eg/en/hikvision-usb-flash-drive-m200-std-64gb.html,Computers
"
                                TP-Link Wireless VDSL/ADSL Modem Router Archer VR400 - (AC1200)                            ",https://2b.com.eg/en/tp-link-wireless-vdsl-adsl-modem-router-archer-vr400-ac1200.html,Computers
"
                                TP-Link - 300 Mbps Wireless N Router - (TL-WR840N)                            ",https://2b.com.eg/en/tp-link-300mbps-wireless-n-router-tl-wr840n.html,Computers
"
                                SanDisk Ultra Flair USB 3.0 - 16GB - SDCZ73-016G-G46                            ",https://2b.com.eg/en/sandisk-ultra-flair-usb-3-0-16gb-sdcz73-016g-g46.html,Computers
"
                                TP-Link - 4G LTE Mobile Wi-Fi - (M7200)                            ",https://2b.com.eg/en/tp-link-4g-lte-mobile-wi-fi-m7200.html,Computers
"
                                SanDisk Ultra Dual Drive M3.0 – 32 GB - SDDD3-032G-G46                            ",https://2b.com.eg/en/sandisk-ultra-dual-drive-m3-0-32-gb-sddd3-032g-g46.html,Computers
"
                                Archer VR300 AC1200 Wireless VDSL/ADSL Modem Router.                            ",https://2b.com.eg/en/archer-vr300-ac1200-wireless-vdsl-adsl-modem-router.html,Computers
"
                                TP -Link N450 Wi-Fi Router 450Mbps at 2.4GHz 5 10/100M Ports 3  antennas,TL-WR940N                            ",https://2b.com.eg/en/tp-link-n450-wi-fi-router-450mbps-at-2-4ghz-5-10-100m-ports-3-antennas-tl-wr940n.html,Computers
"
                                SanDisk Cruzer Blade USB Flash Drive (SDCZ50-064G-B35) - 64GB                            ",https://2b.com.eg/en/sandisk-cruzer-blade-usb-flash-drive-sdcz50-064g-b35-64-gb.html,Computers
"
                                TP-Link Archer C7 Wireless Dual Band Gigabit Router (AC1750)                            ",https://2b.com.eg/en/tp-link-archer-c7-wireless-dual-band-gigabit-router-ac1750.html,Computers
"
                                TP-Link 300Mbps High Gain Wireless USB Adapter TL-WN822N                            ",https://2b.com.eg/en/tp-link-300mbps-high-gain-wireless-usb-adapter-tl-wn822n.html,Computers
"
                                SanDisk 32GB Ultra Dual Drive Go USB Type-C Flash Drive SDDDC3-064G-G46 - Black                             ",https://2b.com.eg/en/sandisk-32gb-ultra-dual-drive-go-usb-type-c-flash-drive-sdddc3-064g-g46-black.html,Computers
"
                                Samsung Galaxy Z Fold2 - 12GB RAM - 256GB - Mystic Black - 5G                            ",https://2b.com.eg/en/samsung-galaxy-z-fold2-12gb-ram-256gb-mystic-black-5g.html,Mobile & Tablet
"
                                Honor 50 5G - 8GB RAM - 256GB - Midnight Black (Pre-Order)                            ",https://2b.com.eg/en/honor-50-5g-8gb-ram-256gb-midnight-black.html,Mobile & Tablet
"
                                Honor 50 5G - 8GB RAM - 256GB - Emerald Green (Pre-Order)                            ",https://2b.com.eg/en/honor-50-5g-8gb-ram-256gb-emerald-green.html,Mobile & Tablet
"
                                Apple iPhone 13 Pro - 128GB - Face ID - Graphite (Official Warranty)                             ",https://2b.com.eg/en/apple-iphone-13-pro-128gb-face-id-graphite-official-warranty.html,Mobile & Tablet
"
                                Apple iPhone 13 mini - 128GB - Face ID - Starlight (Official Warranty)                             ",https://2b.com.eg/en/apple-iphone-13-mini-128gb-face-id-starlight-official-warranty.html,Mobile & Tablet
"
                                Apple iPhone 13 mini - 128GB - Face ID - Red (Official Warranty)                             ",https://2b.com.eg/en/apple-iphone-13-mini-128gb-face-id-red-official-warranty.html,Mobile & Tablet
"
                                Apple iPhone 13 - 512GB - Face ID - Midnight (Official Warranty)                             ",https://2b.com.eg/en/apple-iphone-13-512gb-face-id-midnight-official-warranty.html,Mobile & Tablet
"
                                Apple iPhone 13 - 512GB - Face ID - Starlight (Official Warranty)                             ",https://2b.com.eg/en/apple-iphone-13-512gb-face-id-starlight-official-warranty.html,Mobile & Tablet
"
                                Apple iPhone 13 mini - 256GB - Face ID - Pink (Official Warranty)                             ",https://2b.com.eg/en/apple-iphone-13-mini-256gb-face-id-pink-official-warranty.html,Mobile & Tablet
"
                                Apple iPhone 13 mini - 256GB - Face ID - Red (Official Warranty)                             ",https://2b.com.eg/en/apple-iphone-13-mini-256gb-face-id-red-official-warranty.html,Mobile & Tablet
"
                                Apple iPhone 13 mini - 256GB - Face ID - Blue (Official Warranty)                             ",https://2b.com.eg/en/apple-iphone-13-mini-256gb-face-id-blue-official-warranty.html,Mobile & Tablet
"
                                Apple iPhone 13 - 512GB- Face ID - Blue (Official Warranty)                             ",https://2b.com.eg/en/apple-iphone-13-512gb-face-id-blue-official-warranty.html,Mobile & Tablet
"
                                Apple iPhone 13 Pro - 256GB - Face ID - Silver (Official Warranty)                             ",https://2b.com.eg/en/apple-iphone-13-pro-256gb-face-id-silver-official-warranty.html,Mobile & Tablet
"
                                Apple iPhone 13 mini - 512GB - Face ID - Starlight (Official Warranty)                             ",https://2b.com.eg/en/apple-iphone-13-mini-512gb-face-id-starlight-official-warranty.html,Mobile & Tablet
"
                                Apple iPhone 13 Pro MAX - 1TB - Face ID - Gold (Official Warranty)                             ",https://2b.com.eg/en/apple-iphone-13-pro-max-1tb-face-id-gold-official-warranty.html,Mobile & Tablet
"
                                Vivo Y21 - 4GB RAM - 64GB - Metallic Blue                            ",https://2b.com.eg/en/vivo-y21-4gb-ram-64gb-metallic-blue.html,Mobile & Tablet
"
                                Apple iPhone 13 mini - 512GB - Face ID - (Official Warranty)                             ",https://2b.com.eg/en/apple-iphone-13-mini-512gb-face-id-official-warranty.html,Mobile & Tablet
"
                                Xiaomi 11 Lite 5G NE - 8GB RAM - 256GB                            ",https://2b.com.eg/en/xiaomi-11-lite-5g-ne-8gb-ram-256gb.html,Mobile & Tablet
"
                                Xiaomi 11 Lite 5G NE - 8GB RAM - 256GB - Snowflake White (Pre-Order)                            ",https://2b.com.eg/en/xiaomi-11-lite-5g-ne-8gb-ram-256gb-snowflake-white.html,Mobile & Tablet
"
                                Xiaomi 11 Lite 5G NE - 8GB RAM - 256GB - Bubblegum Blue (Pre-Order)                            ",https://2b.com.eg/en/xiaomi-11-lite-5g-ne-8gb-ram-256gb-bubblegum-blue.html,Mobile & Tablet
"
                                Xiaomi 11 Lite 5G NE - 8GB RAM - 256GB - Peach Pink (Pre-Order)                            ",https://2b.com.eg/en/xiaomi-11-lite-5g-ne-8gb-ram-256gb-peach-pink.html,Mobile & Tablet
"
                                Xiaomi 11T - 8GB RAM - 256GB - Celestial Blue (Pre-Order)                            ",https://2b.com.eg/en/xiaomi-11t-8gb-ram-256gb-celestial-blue.html,Mobile & Tablet
"
                                Xiaomi 11T - 8GB RAM - 256GB -  Moonlight White (Pre-Order)                            ",https://2b.com.eg/en/xiaomi-11t-8gb-ram-256gb-moonlight-white.html,Mobile & Tablet
"
                                Xiaomi 11T - 8GB RAM - 256GB (Pre-Order)                            ",https://2b.com.eg/en/xiaomi-11t-8gb-ram-256gb.html,Mobile & Tablet
